filename,width,height,class,xmin,ymin,xmax,ymax
DaunPepayaJepang (70).jpg,4032,3024,Daun Pepaya Jepang,1094,282,3674,2758
DaunPepayaJepang (71).jpg,4032,3024,Daun Pepaya Jepang,1114,270,3698,2810
DaunPepayaJepang (72).jpg,4032,3024,Daun Pepaya Jepang,354,38,3162,2646
DaunPepayaJepang (73).jpg,4032,3024,Daun Pepaya Jepang,878,390,3718,2942
DaunPepayaJepang (74).jpg,4032,3024,Daun Pepaya Jepang,854,370,3734,2942
DaunPepayaJepang (75).jpg,4032,3024,Daun Pepaya Jepang,1226,254,3526,2762
DaunPepayaJepang (76).jpg,4032,3024,Daun Pepaya Jepang,930,178,3646,2826
DaunPepayaJepang (77).jpg,4032,3024,Daun Pepaya Jepang,1326,198,3702,2634
DaunPepayaJepang (78).jpg,4032,3024,Daun Pepaya Jepang,834,166,3414,2838
DaunPepayaJepang (79).jpg,4032,3024,Daun Pepaya Jepang,1030,282,3386,2742
DaunPepayaJepang (8).jpg,4032,3024,Daun Pepaya Jepang,1010,258,3590,2990
DaunPepayaJepang (80).jpg,4032,3024,Daun Pepaya Jepang,1058,110,3382,2310
DaunPepayaJepang (81).jpg,4032,3024,Daun Pepaya Jepang,1078,530,3718,2730
DaunPepayaJepang (82).jpg,4032,3024,Daun Pepaya Jepang,1310,142,3414,2350
DaunPepayaJepang (83).jpg,4032,3024,Daun Pepaya Jepang,1282,506,3190,2450
DaunPepayaJepang (84).jpg,4032,3024,Daun Pepaya Jepang,1234,394,3598,2834
DaunPepayaJepang (85).jpg,4032,3024,Daun Pepaya Jepang,826,170,3610,2882
DaunPepayaJepang (86).jpg,4032,3024,Daun Pepaya Jepang,542,118,3002,2710
DaunPepayaJepang (87).jpg,4032,3024,Daun Pepaya Jepang,694,102,3286,2734
DaunPepayaJepang (88).jpg,4032,3024,Daun Pepaya Jepang,1266,442,3346,2486
DaunPepayaJepang (89).jpg,4032,3024,Daun Pepaya Jepang,1078,322,3474,2734
DaunPepayaJepang (9).jpg,4032,3024,Daun Pepaya Jepang,1114,222,3514,2730
DaunPepayaJepang (90).jpg,4032,3024,Daun Pepaya Jepang,962,218,3290,2566
DaunPepayaJepang (91).jpg,4032,3024,Daun Pepaya Jepang,934,438,3402,2586
DaunPepayaJepang (92).jpg,4032,3024,Daun Pepaya Jepang,586,218,3334,2886
DaunPepayaJepang (93).jpg,4032,3024,Daun Pepaya Jepang,1062,190,3450,2498
DaunPepayaJepang (94).jpg,4032,3024,Daun Pepaya Jepang,678,446,2846,2730
DaunPepayaJepang (95).jpg,4032,3024,Daun Pepaya Jepang,1006,518,3410,2794
DaunPepayaJepang (96).jpg,4032,3024,Daun Pepaya Jepang,566,230,2946,2746
DaunPepayaJepang (97).jpg,4032,3024,Daun Pepaya Jepang,726,86,3474,2634
DaunPepayaJepang (98).jpg,4032,3024,Daun Pepaya Jepang,790,314,3110,2782
DaunPepayaJepang (99).jpg,4032,3024,Daun Pepaya Jepang,858,182,3498,2726
DaunSingkong (1).jpg,4032,3024,Daun Singkong,584,71,3284,2945
DaunSingkong (10).jpg,4032,3024,Daun Singkong,1099,145,3503,2682
DaunSingkong (100).jpg,4032,3024,Daun Singkong,936,471,3547,2667
DaunSingkong (101).jpg,4032,3024,Daun Singkong,921,101,3343,2819
DaunSingkong (101).jpg,4032,3024,Daun Singkong,1947,941,2725,1926
DaunSingkong (102).jpg,4032,3024,Daun Singkong,929,93,3340,2819
DaunSingkong (103).jpg,4032,3024,Daun Singkong,1206,316,3225,2627
DaunSingkong (103).jpg,4032,3024,Daun Singkong,2043,1145,2747,1838
DaunSingkong (104).jpg,4032,3024,Daun Singkong,1243,119,3440,2645
DaunSingkong (105).jpg,4032,3024,Daun Singkong,1051,653,3232,2401
DaunSingkong (106).jpg,4032,3024,Daun Singkong,1129,623,3373,2527
DaunSingkong (106).jpg,4032,3024,Daun Singkong,1762,1234,2710,1997
DaunSingkong (107).jpg,4032,3024,Daun Singkong,1051,267,3751,2741
DaunSingkong (108).jpg,4032,3024,Daun Singkong,1073,319,3777,2719
DaunSingkong (109).jpg,4032,3024,Daun Singkong,914,467,3384,2467
DaunSingkong (11).jpg,4032,3024,Daun Singkong,1195,38,3673,2671
DaunSingkong (110).jpg,4032,3024,Daun Singkong,925,508,3418,2512
DaunSingkong (111).jpg,4032,3024,Daun Singkong,999,482,3658,2453
DaunSingkong (112).jpg,4032,3024,Daun Singkong,703,393,3603,2653
DaunSingkong (113).jpg,4032,3024,Daun Singkong,692,379,3732,2712
DaunSingkong (114).jpg,4032,3024,Daun Singkong,1221,197,3610,2401
DaunSingkong (115).jpg,4032,3024,Daun Singkong,1184,308,3551,2475
DaunSingkong (116).jpg,4032,3024,Daun Singkong,1292,371,3073,2493
DaunSingkong (117).jpg,4032,3024,Daun Singkong,1292,475,3069,2575
DaunSingkong (118).jpg,4032,3024,Daun Singkong,1325,197,3414,2704
DaunSingkong (119).jpg,4032,3024,Daun Singkong,1306,182,3436,2708
DaunSingkong (12).jpg,4032,3024,Daun Singkong,1051,193,3529,2864
DaunSingkong (12).jpg,4032,3024,Daun Singkong,1595,1079,3092,2275
DaunSingkong (120).jpg,4032,3024,Daun Singkong,1236,101,3451,2656
DaunSingkong (121).jpg,4032,3024,Daun Singkong,1592,234,3569,2527
DaunSingkong (122).jpg,4032,3024,Daun Singkong,1332,82,3469,2616
DaunSingkong (123).jpg,4032,3024,Daun Singkong,1336,82,3455,2586
DaunSingkong (124).jpg,4032,3024,Daun Singkong,755,327,3643,2890
DaunSingkong (125).jpg,4032,3024,Daun Singkong,1084,75,3621,2941
DaunSingkong (126).jpg,4032,3024,Daun Singkong,718,293,3406,2767
DaunSingkong (127).jpg,4032,3024,Daun Singkong,1018,475,3447,2716
DaunSingkong (128).jpg,4032,3024,Daun Singkong,1173,41,3436,2553
DaunSingkong (129).jpg,4032,3024,Daun Singkong,1184,112,3455,2667
DaunSingkong (13).jpg,4032,3024,Daun Singkong,1292,449,3243,2464
DaunSingkong (130).jpg,4032,3024,Daun Singkong,1218,38,3503,2634
DaunSingkong (131).jpg,4032,3024,Daun Singkong,1243,130,3584,2738
DaunSingkong (132).jpg,4032,3024,Daun Singkong,1010,297,3558,2556
DaunSingkong (132).jpg,4032,3024,Daun Singkong,1851,1130,2703,2030
DaunSingkong (133).jpg,4032,3024,Daun Singkong,1036,416,3618,2719
DaunSingkong (133).jpg,4032,3024,Daun Singkong,1843,1423,2847,2223
DaunSingkong (134).jpg,4032,3024,Daun Singkong,1066,393,3673,2730
DaunSingkong (135).jpg,4032,3024,Daun Singkong,1099,334,3310,2697
DaunSingkong (136).jpg,4032,3024,Daun Singkong,1281,290,3421,2745
DaunSingkong (137).jpg,4032,3024,Daun Singkong,1121,460,3451,2608
DaunSingkong (138).jpg,4032,3024,Daun Singkong,1225,393,3499,2456
DaunSingkong (139).jpg,4032,3024,Daun Singkong,1040,575,3414,2723
DaunSingkong (14).jpg,4032,3024,Daun Singkong,1040,145,3432,2764
DaunSingkong (140).jpg,4032,3024,Daun Singkong,777,338,2714,2604
DaunSingkong (141).jpg,4032,3024,Daun Singkong,788,138,2962,2838
DaunSingkong (142).jpg,4032,3024,Daun Singkong,758,104,2940,2771
DaunSingkong (143).jpg,4032,3024,Daun Singkong,925,356,3518,2356
DaunSingkong (144).jpg,4032,3024,Daun Singkong,888,327,3492,2345
DaunSingkong (145).jpg,4032,3024,Daun Singkong,943,208,3066,2597
DaunSingkong (146).jpg,4032,3024,Daun Singkong,955,193,3047,2556
DaunSingkong (147).jpg,4032,3024,Daun Singkong,1121,86,3392,2638
DaunSingkong (147).jpg,4032,3024,Daun Singkong,1984,797,3366,2038
DaunSingkong (148).jpg,4032,3024,Daun Singkong,888,356,3529,2512
DaunSingkong (149).jpg,4032,3024,Daun Singkong,966,112,3351,2834
DaunSingkong (15).jpg,4032,3024,Daun Singkong,1414,101,3884,2745
DaunSingkong (150).jpg,4032,3024,Daun Singkong,1010,160,3332,2756
DaunSingkong (151).jpg,4032,3024,Daun Singkong,951,86,3251,2719
DaunSingkong (152).jpg,4032,3024,Daun Singkong,888,1,3451,2764
DaunSingkong (153).jpg,4032,3024,Daun Singkong,929,41,3514,2930
DaunSingkong (154).jpg,4032,3024,Daun Singkong,518,223,3647,2871
DaunSingkong (155).jpg,4032,3024,Daun Singkong,1184,219,3558,2827
DaunSingkong (156).jpg,4032,3024,Daun Singkong,1181,141,3543,2864
DaunSingkong (157).jpg,4032,3024,Daun Singkong,869,141,3255,2749
DaunSingkong (158).jpg,4032,3024,Daun Singkong,1318,267,3292,2482
DaunSingkong (159).jpg,4032,3024,Daun Singkong,1029,64,3669,2930
DaunSingkong (16).jpg,4032,3024,Daun Singkong,932,19,3588,2912
DaunSingkong (160).jpg,4032,3024,Daun Singkong,873,141,3143,2679
DaunSingkong (161).jpg,4032,3024,Daun Singkong,847,212,3488,2549
DaunSingkong (162).jpg,4032,3024,Daun Singkong,1066,53,3381,2716
DaunSingkong (163).jpg,4032,3024,Daun Singkong,1114,134,3418,2812
DaunSingkong (164).jpg,4032,3024,Daun Singkong,532,275,3047,2808
DaunSingkong (165).jpg,4032,3024,Daun Singkong,736,275,3173,2712
DaunSingkong (166).jpg,4032,3024,Daun Singkong,581,604,3095,3024
DaunSingkong (167).jpg,4032,3024,Daun Singkong,388,538,2706,2904
DaunSingkong (168).jpg,4032,3024,Daun Singkong,555,382,2984,2882
DaunSingkong (169).jpg,4032,3024,Daun Singkong,406,549,2877,2990
DaunSingkong (17).jpg,4032,3024,Daun Singkong,1047,167,3484,2938
DaunSingkong (170).jpg,4032,3024,Daun Singkong,988,197,3236,2704
DaunSingkong (171).jpg,4032,3024,Daun Singkong,1099,86,3284,2549
DaunSingkong (172).jpg,4032,3024,Daun Singkong,1743,719,3421,2260
DaunSingkong (173).jpg,4032,3024,Daun Singkong,1166,227,3503,2686
DaunSingkong (174).jpg,4032,3024,Daun Singkong,1325,127,3562,2723
DaunSingkong (175).jpg,480,442,Daun Singkong,2,1,478,442
DaunSingkong (176).jpg,300,168,Daun Singkong,1,1,148,142
DaunSingkong (176).jpg,300,168,Daun Singkong,199,1,288,107
DaunSingkong (176).jpg,300,168,Daun Singkong,131,33,211,107
DaunSingkong (177).jpg,369,277,Daun Singkong,99,13,338,217
DaunSingkong (177).jpg,369,277,Daun Singkong,159,104,258,204
DaunSingkong (178).jpg,4000,2250,Daun Singkong,1194,745,2367,2250
DaunSingkong (178).jpg,4000,2250,Daun Singkong,2361,451,3331,2248
DaunSingkong (178).jpg,4000,2250,Daun Singkong,4,518,1168,2228
DaunSingkong (178).jpg,4000,2250,Daun Singkong,2808,1365,3934,2250
DaunSingkong (178).jpg,4000,2250,Daun Singkong,878,201,2134,805
DaunSingkong (179).jpg,1024,576,Daun Singkong,248,212,521,495
DaunSingkong (179).jpg,1024,576,Daun Singkong,1,360,235,576
DaunSingkong (179).jpg,1024,576,Daun Pepaya Jepang,584,369,721,540
DaunSingkong (179).jpg,1024,576,Daun Pepaya Jepang,321,450,493,576
DaunSingkong (179).jpg,1024,576,Daun Pepaya Jepang,146,408,271,563
DaunSingkong (179).jpg,1024,576,Daun Singkong,115,252,275,383
DaunSingkong (18).jpg,4032,3024,Daun Singkong,1358,141,3673,2682
DaunSingkong (180).jpg,960,640,Daun Singkong,217,136,905,640
DaunSingkong (180).jpg,960,640,Daun Singkong,1,81,230,397
DaunSingkong (180).jpg,960,640,Daun Singkong,760,341,960,635
DaunSingkong (181).jpg,1024,576,Daun Singkong,478,290,1002,576
DaunSingkong (181).jpg,1024,576,Daun Singkong,40,374,518,576
DaunSingkong (181).jpg,1024,576,Daun Singkong,95,308,292,429
DaunSingkong (181).jpg,1024,576,Daun Singkong,714,185,917,310
DaunSingkong (181).jpg,1024,576,Daun Singkong,703,1,907,188
DaunSingkong (182).jpg,1024,576,Daun Singkong,225,192,924,576
DaunSingkong (182).jpg,1024,576,Daun Singkong,22,120,323,354
DaunSingkong (182).jpg,1024,576,Daun Singkong,839,286,1024,551
DaunSingkong (183).jpg,626,417,Daun Singkong,122,91,530,385
DaunSingkong (184).jpg,795,532,Daun Singkong,58,74,767,523
DaunSingkong (184).jpg,795,532,Daun Singkong,272,87,567,322
DaunSingkong (185).jpg,600,450,Daun Singkong,104,128,409,307
DaunSingkong (185).jpg,600,450,Daun Singkong,171,18,312,135
DaunSingkong (185).jpg,600,450,Daun Singkong,464,153,600,276
DaunSingkong (185).jpg,600,450,Daun Singkong,11,271,141,417
DaunSingkong (185).jpg,600,450,Daun Singkong,391,301,550,437
DaunSingkong (185).jpg,600,450,Daun Singkong,5,91,163,195
DaunSingkong (186).jpg,800,418,Daun Singkong,86,112,439,410
DaunSingkong (186).jpg,800,418,Daun Singkong,6,1,271,188
DaunSingkong (186).jpg,800,418,Daun Singkong,386,1,551,164
DaunSingkong (186).jpg,800,418,Daun Singkong,433,131,549,245
DaunSingkong (187).jpg,450,300,Daun Singkong,99,65,424,292
DaunSingkong (187).jpg,450,300,Daun Singkong,4,38,101,157
DaunSingkong (187).jpg,450,300,Daun Singkong,378,178,450,284
DaunSingkong (188).jpg,626,417,Daun Singkong,16,1,245,164
DaunSingkong (188).jpg,626,417,Daun Singkong,323,72,546,310
DaunSingkong (188).jpg,626,417,Daun Singkong,83,131,337,383
DaunSingkong (188).jpg,626,417,Daun Singkong,383,251,556,406
DaunSingkong (188).jpg,626,417,Daun Singkong,192,323,372,417
DaunSingkong (189).jpg,619,394,Daun Singkong,59,38,567,320
DaunSingkong (19).jpg,4032,3024,Daun Singkong,2010,727,3614,2186
DaunSingkong (190).jpg,610,471,Daun Singkong,166,100,472,405
DaunSingkong (190).jpg,610,471,Daun Singkong,101,1,392,177
DaunSingkong (190).jpg,610,471,Daun Singkong,423,123,610,275
DaunSingkong (190).jpg,610,471,Daun Singkong,420,256,553,398
DaunSingkong (190).jpg,610,471,Daun Singkong,36,206,201,367
DaunSingkong (191).jpg,1024,642,Daun Singkong,504,114,1024,618
DaunSingkong (191).jpg,1024,642,Daun Singkong,17,226,593,642
DaunSingkong (191).jpg,1024,642,Daun Singkong,178,229,414,404
DaunSingkong (192).jpg,1000,774,Daun Singkong,101,81,919,679
DaunSingkong (192).jpg,1000,774,Daun Singkong,361,177,629,421
DaunSingkong (193).jpg,845,559,Daun Singkong,137,187,688,466
DaunSingkong (193).jpg,845,559,Daun Singkong,438,66,656,150
DaunSingkong (193).jpg,845,559,Daun Singkong,727,247,845,394
DaunSingkong (193).jpg,845,559,Daun Singkong,684,410,845,522
DaunSingkong (194).jpg,1029,683,Daun Singkong,167,73,1002,640
DaunSingkong (194).jpg,1029,683,Daun Singkong,1,1,274,266
DaunSingkong (194).jpg,1029,683,Daun Singkong,761,332,1029,626
DaunSingkong (194).jpg,1029,683,Daun Singkong,472,100,749,298
DaunSingkong (195).jpg,1024,768,Daun Singkong,73,71,1021,768
DaunSingkong (195).jpg,1024,768,Daun Singkong,400,78,767,356
DaunSingkong (195).jpg,1024,768,Daun Singkong,695,2,1014,243
DaunSingkong (196).jpg,250,156,Daun Singkong,109,56,248,156
DaunSingkong (196).jpg,250,156,Daun Singkong,25,40,120,121
DaunSingkong (197).jpg,480,442,Daun Singkong,2,2,480,435
DaunSingkong (198).jpg,400,300,Daun Singkong,45,3,379,288
DaunSingkong (199).jpg,2592,1944,Daun Singkong,936,950,1138,1146
DaunSingkong (199).jpg,2592,1944,Daun Singkong,654,1478,924,1750
DaunSingkong (199).jpg,2592,1944,Daun Singkong,1147,1546,1382,1778
DaunSingkong (199).jpg,2592,1944,Daun Singkong,845,1648,1031,1890
DaunSingkong (199).jpg,2592,1944,Daun Singkong,1354,1271,1608,1520
DaunSingkong (199).jpg,2592,1944,Daun Singkong,1896,1657,2173,1874
DaunSingkong (199).jpg,2592,1944,Daun Singkong,1859,1134,2154,1383
DaunSingkong (199).jpg,2592,1944,Daun Singkong,1536,781,1692,946
DaunSingkong (199).jpg,2592,1944,Daun Singkong,1999,834,2206,967
DaunSingkong (199).jpg,2592,1944,Daun Singkong,2403,1234,2592,1429
DaunSingkong (199).jpg,2592,1944,Daun Singkong,2389,1564,2573,1732
DaunSingkong (199).jpg,2592,1944,Daun Singkong,708,753,875,934
DaunSingkong (199).jpg,2592,1944,Daun Singkong,573,1248,808,1478
DaunSingkong (199).jpg,2592,1944,Daun Singkong,557,1060,806,1253
DaunSingkong (199).jpg,2592,1944,Daun Singkong,1706,741,1873,923
DaunSingkong (199).jpg,2592,1944,Daun Singkong,1992,1009,2143,1137
DaunSingkong (199).jpg,2592,1944,Daun Singkong,1824,997,1992,1157
DaunSingkong (199).jpg,2592,1944,Daun Singkong,2213,1434,2440,1623
DaunSingkong (199).jpg,2592,1944,Daun Singkong,3,1011,201,1255
DaunSingkong (2).jpg,4032,3024,Daun Singkong,1499,690,3140,2527
DaunSingkong (20).jpg,4032,3024,Daun Singkong,1155,27,3762,2890
DaunSingkong (200).jpg,538,432,Daun Singkong,169,218,516,432
DaunSingkong (200).jpg,538,432,Daun Singkong,118,123,280,292
DaunSingkong (200).jpg,538,432,Daun Singkong,1,2,156,135
DaunSingkong (200).jpg,538,432,Daun Singkong,370,4,538,294
DaunSingkong (200).jpg,538,432,Daun Singkong,2,320,201,416
DaunSingkong (200).jpg,538,432,Daun Singkong,2,180,125,332
DaunSingkong (201).jpg,245,206,Daun Singkong,7,12,231,196
DaunSingkong (202).jpg,309,163,Daun Singkong,135,35,215,101
DaunSingkong (202).jpg,309,163,Daun Singkong,217,28,291,92
DaunSingkong (203).jpg,275,183,Daun Singkong,88,27,254,142
DaunSingkong (203).jpg,275,183,Daun Singkong,56,4,252,175
DaunSingkong (204).jpg,284,178,Daun Singkong,2,63,162,178
DaunSingkong (204).jpg,284,178,Daun Singkong,132,32,264,173
DaunSingkong (205).jpg,194,259,Daun Singkong,49,115,127,175
DaunSingkong (205).jpg,194,259,Daun Singkong,123,99,194,145
DaunSingkong (205).jpg,194,259,Daun Singkong,29,65,97,102
DaunSingkong (205).jpg,194,259,Daun Singkong,46,170,110,207
DaunSingkong (205).jpg,194,259,Daun Singkong,13,132,59,175
DaunSingkong (205).jpg,194,259,Daun Singkong,12,97,59,130
DaunSingkong (205).jpg,194,259,Daun Singkong,146,29,194,60
DaunSingkong (206).jpg,259,194,Daun Singkong,10,3,250,193
DaunSingkong (206).jpg,259,194,Daun Singkong,78,12,176,88
DaunSingkong (207).jpg,259,194,Daun Singkong,19,89,231,187
DaunSingkong (207).jpg,259,194,Daun Singkong,28,30,82,66
DaunSingkong (207).jpg,259,194,Daun Singkong,153,18,259,80
DaunSingkong (208).jpg,269,187,Daun Singkong,17,11,167,167
DaunSingkong (208).jpg,269,187,Daun Singkong,147,42,244,140
DaunSingkong (209).jpg,318,159,Daun Singkong,28,4,272,159
DaunSingkong (21).jpg,4032,3024,Daun Singkong,1184,71,3703,2930
DaunSingkong (210).jpg,315,160,Daun Singkong,58,65,232,159
DaunSingkong (210).jpg,315,160,Daun Singkong,96,18,172,68
DaunSingkong (211).jpg,275,183,Daun Singkong,177,47,274,117
DaunSingkong (211).jpg,275,183,Daun Singkong,201,137,275,181
DaunSingkong (211).jpg,275,183,Daun Singkong,10,66,98,116
DaunSingkong (212).jpg,276,183,Daun Singkong,62,55,193,142
DaunSingkong (212).jpg,276,183,Daun Singkong,147,23,212,47
DaunSingkong (212).jpg,276,183,Daun Singkong,226,73,276,132
DaunSingkong (213).jpg,276,182,Daun Singkong,76,10,235,150
DaunSingkong (214).jpg,259,194,Daun Singkong,24,13,256,191
DaunSingkong (215).jpg,300,168,Daun Singkong,7,52,105,150
DaunSingkong (215).jpg,300,168,Daun Singkong,224,49,300,129
DaunSingkong (215).jpg,300,168,Daun Singkong,35,1,104,36
DaunSingkong (215).jpg,300,168,Daun Singkong,122,48,188,94
DaunSingkong (216).jpg,247,204,Daun Singkong,15,29,69,67
DaunSingkong (216).jpg,247,204,Daun Singkong,130,46,168,69
DaunSingkong (216).jpg,247,204,Daun Singkong,209,99,236,125
DaunSingkong (216).jpg,247,204,Daun Singkong,209,54,247,80
DaunSingkong (217).jpg,251,201,Daun Singkong,142,81,251,178
DaunSingkong (217).jpg,251,201,Daun Singkong,1,7,89,78
DaunSingkong (217).jpg,251,201,Daun Singkong,2,158,85,200
DaunSingkong (218).jpg,259,194,Daun Singkong,28,9,259,192
DaunSingkong (219).jpg,275,183,Daun Singkong,55,55,208,140
DaunSingkong (219).jpg,275,183,Daun Singkong,1,108,82,182
DaunSingkong (22).jpg,4032,3024,Daun Singkong,1177,79,3395,2827
DaunSingkong (220).jpg,168,299,Daun Singkong,2,150,168,289
DaunSingkong (221).jpg,381,400,Daun Singkong,11,171,328,397
DaunSingkong (221).jpg,381,400,Daun Singkong,128,2,381,259
DaunSingkong (221).jpg,381,400,Daun Singkong,188,38,311,164
DaunSingkong (222).jpg,750,750,Daun Singkong,6,12,321,449
DaunSingkong (222).jpg,750,750,Daun Singkong,482,255,748,565
DaunSingkong (223).jpg,800,500,Daun Singkong,66,1,800,457
DaunSingkong (224).jpg,400,268,Daun Singkong,19,37,386,260
DaunSingkong (225).jpg,722,481,Daun Singkong,454,119,722,312
DaunSingkong (225).jpg,722,481,Daun Singkong,456,346,722,480
DaunSingkong (225).jpg,722,481,Daun Singkong,5,176,316,329
DaunSingkong (225).jpg,722,481,Daun Singkong,142,395,332,481
DaunSingkong (226).jpg,700,405,Daun Singkong,144,144,459,344
DaunSingkong (226).jpg,700,405,Daun Singkong,531,189,700,348
DaunSingkong (226).jpg,700,405,Daun Singkong,207,32,379,161
DaunSingkong (227).jpg,500,682,Daun Singkong,3,3,500,679
DaunSingkong (228).jpg,767,500,Daun Singkong,4,1,604,500
DaunSingkong (229).jpg,888,500,Daun Singkong,45,29,846,500
DaunSingkong (23).jpg,4032,3024,Daun Singkong,1940,634,3947,2582
DaunSingkong (23).jpg,4032,3024,Daun Singkong,132,1001,2118,2467
DaunSingkong (230).jpg,888,500,Daun Singkong,37,8,888,498
DaunSingkong (231).jpg,500,626,Daun Singkong,1,3,500,607
DaunSingkong (232).jpg,625,500,Daun Singkong,2,1,625,485
DaunSingkong (233).jpg,500,659,Daun Singkong,1,2,500,646
DaunSingkong (234).jpg,625,500,Daun Singkong,14,7,625,483
DaunSingkong (235).jpg,625,500,Daun Singkong,1,1,625,486
DaunSingkong (236).jpg,624,500,Daun Singkong,2,1,624,490
DaunSingkong (237).jpg,888,500,Daun Singkong,1,2,864,491
DaunSingkong (238).jpg,625,500,Daun Singkong,1,1,625,481
DaunSingkong (239).jpg,625,500,Daun Singkong,1,1,625,497
DaunSingkong (24).jpg,4032,3024,Daun Singkong,2058,738,3743,2604
DaunSingkong (24).jpg,4032,3024,Daun Singkong,210,1152,1744,2456
DaunSingkong (240).jpg,625,500,Daun Singkong,34,1,568,418
DaunSingkong (241).jpg,654,500,Daun Singkong,1,2,644,467
DaunSingkong (242).jpg,739,500,Daun Singkong,4,4,656,500
DaunSingkong (243).jpg,500,888,Daun Singkong,1,1,500,867
DaunSingkong (244).jpg,625,500,Daun Singkong,36,21,625,482
DaunSingkong (245).jpg,625,500,Daun Singkong,35,13,625,493
DaunSingkong (246).jpg,505,500,Daun Singkong,7,14,505,494
DaunSingkong (247).jpg,625,500,Daun Singkong,8,35,623,492
DaunSingkong (247).jpg,625,500,Daun Singkong,459,1,625,256
DaunSingkong (248).jpg,665,500,Daun Singkong,43,16,617,500
DaunSingkong (249).jpg,625,500,Daun Singkong,1,2,618,487
DaunSingkong (25).jpg,4032,3024,Daun Singkong,1303,353,3173,2745
DaunSingkong (250).jpg,586,500,Daun Singkong,1,1,585,490
DaunSingkong (251).jpg,663,450,Daun Singkong,126,332,230,403
DaunSingkong (251).jpg,663,450,Daun Singkong,196,145,307,212
DaunSingkong (251).jpg,663,450,Daun Singkong,366,252,444,320
DaunSingkong (251).jpg,663,450,Daun Singkong,67,123,162,190
DaunSingkong (251).jpg,663,450,Daun Singkong,291,193,376,241
DaunSingkong (252).jpg,563,430,Daun Singkong,59,128,461,380
DaunSingkong (252).jpg,563,430,Daun Singkong,370,126,491,238
DaunSingkong (252).jpg,563,430,Daun Singkong,288,44,485,113
DaunSingkong (253).jpg,1536,2048,Daun Singkong,201,184,1466,1456
DaunSingkong (254).jpg,255,197,Daun Singkong,23,21,232,175
DaunSingkong (255).jpg,234,215,Daun Singkong,2,1,226,204
DaunSingkong (256).jpg,295,171,Daun Singkong,57,60,209,151
DaunSingkong (256).jpg,295,171,Daun Singkong,77,15,161,61
DaunSingkong (256).jpg,295,171,Daun Singkong,221,80,295,138
DaunSingkong (256).jpg,295,171,Daun Singkong,4,139,68,171
DaunSingkong (257).jpg,256,197,Daun Singkong,119,122,213,192
DaunSingkong (257).jpg,256,197,Daun Singkong,189,15,256,105
DaunSingkong (257).jpg,256,197,Daun Singkong,115,2,203,68
DaunSingkong (257).jpg,256,197,Daun Singkong,1,1,80,54
DaunSingkong (257).jpg,256,197,Daun Singkong,70,45,142,131
DaunSingkong (257).jpg,256,197,Daun Singkong,10,151,103,193
DaunSingkong (258).jpg,276,183,Daun Singkong,49,22,269,171
DaunSingkong (258).jpg,276,183,Daun Singkong,1,1,67,82
DaunSingkong (258).jpg,276,183,Daun Singkong,208,92,276,179
DaunSingkong (259).jpg,296,170,Daun Singkong,2,70,162,170
DaunSingkong (259).jpg,296,170,Daun Singkong,216,83,296,169
DaunSingkong (259).jpg,296,170,Daun Singkong,174,45,253,82
DaunSingkong (26).jpg,4032,3024,Daun Singkong,699,71,3636,3023
DaunSingkong (26).jpg,4032,3024,Daun Singkong,1740,993,3073,2275
DaunSingkong (260).jpg,750,758,Daun Singkong,126,421,407,653
DaunSingkong (260).jpg,750,758,Daun Singkong,480,342,668,545
DaunSingkong (260).jpg,750,758,Daun Singkong,343,137,647,353
DaunSingkong (260).jpg,750,758,Daun Singkong,354,46,510,163
DaunSingkong (260).jpg,750,758,Daun Singkong,108,295,347,468
DaunSingkong (260).jpg,750,758,Daun Singkong,4,202,151,379
DaunSingkong (261).jpg,437,337,Daun Singkong,194,183,356,337
DaunSingkong (261).jpg,437,337,Daun Singkong,321,22,437,198
DaunSingkong (261).jpg,437,337,Daun Singkong,183,6,368,114
DaunSingkong (261).jpg,437,337,Daun Singkong,1,1,143,106
DaunSingkong (261).jpg,437,337,Daun Singkong,15,252,181,337
DaunSingkong (262).jpg,234,215,Daun Singkong,2,1,226,213
DaunSingkong (263).jpg,500,500,Daun Singkong,101,131,484,496
DaunSingkong (263).jpg,500,500,Daun Singkong,2,1,178,269
DaunSingkong (263).jpg,500,500,Daun Singkong,342,15,500,193
DaunSingkong (264).jpg,500,682,Daun Singkong,3,5,499,665
DaunSingkong (265).jpg,767,500,Daun Singkong,1,5,501,450
DaunSingkong (266).jpg,888,500,Daun Singkong,52,18,835,500
DaunSingkong (267).jpg,625,500,Daun Singkong,16,7,538,489
DaunSingkong (268).jpg,625,500,Daun Singkong,34,10,625,494
DaunSingkong (269).jpg,888,500,Daun Singkong,47,10,886,499
DaunSingkong (27).jpg,4032,3024,Daun Singkong,721,64,3599,2979
DaunSingkong (270).jpg,500,626,Daun Singkong,3,4,500,619
DaunSingkong (271).jpg,886,500,Daun Singkong,1,26,208,394
DaunSingkong (272).jpg,500,523,Daun Singkong,1,1,486,487
DaunSingkong (273).jpg,500,888,Daun Singkong,4,18,500,850
DaunSingkong (274).jpg,500,500,Daun Singkong,26,3,500,481
DaunSingkong (275).jpg,625,500,Daun Singkong,4,4,624,481
DaunSingkong (276).jpg,694,500,Daun Singkong,2,1,693,492
DaunSingkong (277).jpg,888,500,Daun Singkong,111,16,847,500
